timestamp,volume
2023-06-28 07:00:00,28851.4295
2023-06-28 08:00:00,11234.6401
2023-06-28 09:00:00,8574.5082
2023-06-28 10:00:00,5316.3382
2023-06-28 11:00:00,5149.9138
2023-06-28 12:00:00,16596.4501
2023-06-28 13:00:00,16090.541
2023-06-28 14:00:00,16301.5608
2023-06-28 15:00:00,8407.9939
2023-06-28 16:00:00,10805.6134
2023-06-28 17:00:00,20118.7358
2023-06-28 18:00:00,4948.8499
2023-06-28 19:00:00,39475.9632
2023-06-28 20:00:00,13147.978
2023-06-28 21:00:00,10618.3346
2023-06-28 22:00:00,7248.7564
2023-06-28 23:00:00,7733.4674
2023-06-29 00:00:00,6679.6043
2023-06-29 01:00:00,9695.8838
2023-06-29 02:00:00,2397.9707
2023-06-29 03:00:00,5335.0838
2023-06-29 04:00:00,3637.8608
2023-06-29 05:00:00,5341.2377
2023-06-29 06:00:00,3826.4238
2023-06-29 07:00:00,10719.1757
2023-06-29 08:00:00,7255.3353
2023-06-29 09:00:00,16311.5949
2023-06-29 10:00:00,23973.0112
2023-06-29 11:00:00,16132.0428
2023-06-29 12:00:00,11776.7032
2023-06-29 13:00:00,33179.9325
2023-06-29 14:00:00,19885.3587
2023-06-29 15:00:00,8562.5614
2023-06-29 16:00:00,6447.0209
2023-06-29 17:00:00,17024.2544
2023-06-29 18:00:00,4790.7783
2023-06-29 19:00:00,4961.8826
2023-06-29 20:00:00,12379.0939
2023-06-29 21:00:00,4389.2762
2023-06-29 22:00:00,3548.9001
2023-06-29 23:00:00,3593.8411
2023-06-30 00:00:00,5896.6291
2023-06-30 01:00:00,9271.9157
2023-06-30 02:00:00,18084.2271
2023-06-30 03:00:00,19799.5837
2023-06-30 04:00:00,51779.1891
2023-06-30 05:00:00,22951.0198
2023-06-30 06:00:00,9705.2795
2023-06-30 07:00:00,20159.0277
2023-06-30 08:00:00,20392.0143
2023-06-30 09:00:00,12722.9724
2023-06-30 10:00:00,10701.4973
2023-06-30 11:00:00,8273.4477
2023-06-30 12:00:00,27960.1076
2023-06-30 13:00:00,123015.3714
2023-06-30 14:00:00,46044.198
2023-06-30 15:00:00,17503.3252
2023-06-30 16:00:00,83902.1661
2023-06-30 17:00:00,114030.6735
